name,team,position,gw1_expected_goals,gw2_expected_goals,gw3_expected_goals,gw4_expected_goals,gw5_expected_goals,gw6_expected_goals,gw7_expected_goals,gw8_expected_goals,gw9_expected_goals,gw10_expected_goals,gw11_expected_goals,gw12_expected_goals,gw13_expected_goals,gw14_expected_goals,gw15_expected_goals,gw16_expected_goals,gw17_expected_goals,gw18_expected_goals,gw19_expected_goals,gw20_expected_goals,gw21_expected_goals,gw22_expected_goals,gw23_expected_goals,gw24_expected_goals,gw25_expected_goals,gw26_expected_goals,gw27_expected_goals,gw28_expected_goals,gw29_expected_goals,gw30_expected_goals,gw31_expected_goals,gw32_expected_goals,gw33_expected_goals,gw34_expected_goals,gw35_expected_goals,gw36_expected_goals,gw37_expected_goals,gw38_expected_goals
Kalvin Phillips,10.0,MID,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.14,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0
Kamaldeen Sulemana,17.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.31,0.0,0.0,0.04,0.35,0.02,0.0,0.03,0.0,0.0,0.16,0.05,0.16,0.11,0.02,0.03,0.0,0.08
Karl Hein,1.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kasey McAteer,11.0,MID,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,0.42,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.15,0.17,0.0
Keane Lewis-Potter,4.0,MID,0.0,0.06,0.0,0.02,0.02,0.01,0.25,0.06,0.35,0.07,0.0,0.04,0.0,0.0,0.02,0.03,0.0,0.35,0.08,0.75,0.0,0.0,0.03,0.03,0.14,0.0,0.02,0.05,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.51
Kenny Tete,9.0,DEF,0.09,0.19,0.04,0.09,0.29,0.02,0.0,0.07,0.04,0.06,0.05,0.03,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.07,0.0,0.0,0.08,0.06
Kepa Arrizabalaga,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Danso,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,0.0,0.05,0.24,0.0,0.0,0.0,0.0,0.02,0.03,0.0,0.02,0.0,0.0
Kevin De Bruyne,13.0,MID,0.07,0.81,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.4,0.35,0.02,0.06,0.0,0.0,0.08,0.03,0.16,0.16,0.0,0.0,0.0,0.04,0.0,0.11,0.0,0.0,0.05,0.47,0.22,,0.38,0.37,0.91,0.0
Kevin Mbabu,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Schade,4.0,MID,0.13,0.0,0.23,0.0,0.06,0.0,0.54,0.09,0.14,0.0,0.27,0.0,1.25,0.34,0.37,0.04,0.09,0.0,0.0,0.52,0.03,0.03,0.12,0.38,0.57,0.21,0.0,0.15,0.2,0.11,0.0,0.0,0.35,0.48,1.21,0.32,0.12,0.1
Ki-Jana Hoever,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran McKenna,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kieran Tierney,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.17
Kieran Trippier,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.04
Kiernan Dewsbury-Hall,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Killian Cahill,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kim Ji-soo,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kobbie Mainoo,14.0,MID,0.03,0.0,0.0,0.05,0.04,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.07,0.06,0.0,0.16,0.12,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.05,0.0,0.17,0.0,0.0
Konstantinos Mavropanos,19.0,DEF,0.02,0.0,0.0,0.09,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.19,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.0,0.26,0.0,0.0,0.0,0.0,0.3,0.0,0.05,0.0,0.0,0.0,0.0
Konstantinos Tsimikas,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.0
Kortney Hause,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kosta NedeljkoviÄ,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kristoffer Ajer,4.0,DEF,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.02,0.05,0.08,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.14
Kurt Zouma,19.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Walker,13.0,DEF,0.0,0.0,0.0,0.03,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Kyle Walker-Peters,17.0,DEF,0.06,0.1,0.04,0.0,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.05,0.0,0.1,0.0,0.05,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.09,0.16,0.0,0.0,0.0,0.0
Lamare Bogarde,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Leander Dendoncker,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Leandro Trossard,1.0,MID,0.0,0.18,0.03,0.05,0.08,1.11,0.0,0.0,0.0,0.08,0.03,0.18,0.69,0.05,0.02,0.0,0.02,0.15,0.0,0.09,0.27,0.2,0.0,0.0,0.22,0.31,0.04,0.64,0.22,0.0,0.32,0.14,0.38,,0.15,0.3,0.05,0.1
Leif Davis,10.0,DEF,0.0,0.0,0.05,0.02,0.19,0.04,0.0,0.0,0.16,0.09,0.04,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0
Leny Yoro,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.14,0.0,0.0,0.09,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Leon Bailey,2.0,MID,0.21,0.04,0.0,0.0,0.07,0.0,0.03,0.02,0.0,0.02,0.05,0.05,0.0,0.09,0.0,0.0,0.0,0.0,0.41,0.27,0.0,0.0,0.13,0.06,0.0,0.12,0.04,0.12,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Leon Chiwome,20.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lesley Ugochukwu,6.0,MID,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.0,0.0,0.0,0.01,0.01,0.35,0.0,0.07,0.0,0.06,0.0,0.0,0.0
Levi Colwill,6.0,DEF,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.06,0.0,0.04,0.14,0.02,0.0,0.0,0.0,0.31,0.29,0.0,0.0,0.0,0.0,0.58
Lewis Cook,3.0,MID,0.0,0.0,0.19,0.04,0.0,0.1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.25,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Dobbin,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lewis Dunk,5.0,DEF,0.07,0.0,0.0,0.09,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.02,0.21,0.09,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0
Lewis Hall,15.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.03,0.0,0.14,0.0,0.0,0.06,0.0,0.05,0.0,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Miley,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.16,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis O'Brien,16.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lewis Orford,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Liam Delap,10.0,FWD,0.0,0.0,0.21,0.21,0.05,0.57,0.12,0.2,0.16,0.0,0.99,0.99,0.04,0.27,0.37,0.33,0.0,0.0,0.99,0.79,0.02,0.15,0.0,0.83,0.29,0.33,0.14,0.11,0.16,0.27,0.46,0.07,0.0,0.08,0.17,0.03,0.0,0.04
Lino da Cruz Sousa,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lisandro MartÃ­nez,14.0,DEF,0.0,0.0,0.34,0.0,0.21,0.24,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.15,0.05,0.0,0.08,0.0,0.0,0.02,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lloyd Kelly,15.0,DEF,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luca Williams-Barnett,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas BergstrÃ¶m,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Bergvall,18.0,MID,0.06,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.07,0.16,0.07,0.0,0.04,0.04,0.07,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lucas Digne,2.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.22,0.0,0.02,0.23,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.0,0.02,0.07,0.0,0.09,0.0,0.03,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,19.0,MID,0.79,0.13,0.0,0.02,0.08,0.03,0.99,0.0,0.04,0.06,0.01,0.05,0.14,0.13,0.01,0.91,0.12,0.0,0.06,0.12,0.58,0.08,0.44,0.0,0.1,0.0,0.0,0.0,0.15,0.05,0.03,0.0,0.08,0.02,0.0,0.0,0.14,0.0
Luis DÃ­az,12.0,MID,0.46,0.87,0.6,0.11,0.59,0.12,0.07,0.07,0.0,0.0,0.04,0.15,0.0,0.06,,0.64,0.86,0.0,0.33,0.16,0.02,0.84,0.0,0.67,0.16,0.03,0.37,0.21,,0.27,0.23,1.0,0.13,0.76,0.0,1.28,0.02,0.73
Luis Guilherme Lira dos Santos,19.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.15,0.0,0.0,0.0,0.13,0.0
Luis Sinisterra,3.0,MID,0.15,0.04,0.37,0.09,0.35,0.06,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Cundle,20.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Harris,9.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,14.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0
Luke Thomas,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.08,0.0,0.0,0.24,0.0,0.0,0.0
Luke Woolfenden,10.0,DEF,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Hermansen,11.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,4.0,DEF,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.09,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maeson King,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mahmoud Dahoud,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Hardy,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malang Sarr,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,7.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Maldini Kacurri,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Malo Gusto,6.0,DEF,0.0,0.0,0.03,0.0,0.0,0.0,0.09,0.07,0.29,0.0,0.44,0.0,0.0,0.0,0.03,0.03,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.0,0.0,0.0,0.08,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0
Manor Solomon,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Manuel Akanji,13.0,DEF,0.0,0.0,0.0,0.0,0.03,0.06,0.0,0.0,0.04,0.0,0.0,0.08,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.46,0.0,0.41
Manuel Ugarte,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.03,0.18,0.04,0.0,0.0,0.0,0.05,0.0,0.05,0.0,0.07,0.0,0.0,0.04,0.0,0.28,0.05,0.0,0.15,0.05,0.0,0.0,0.0
Marc Cucurella Saseta,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.19,0.07,0.0,0.14,0.89,0.04,0.05,0.0,0.0,0.37,0.09,0.12,0.0,0.0,0.03,0.05,0.38,0.0,0.04,0.16,0.0
Marc Guiu Paz,6.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc GuÃ©hi,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.07,0.72,0.09,0.0,0.1,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,0.11,0.0,0.0,0.0,,0.11,0.0,0.0,0.0
Marco Alexandre Saraiva da Silva,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marco Asensio,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37,1.06,0.0,0.0,,0.38,0.31,1.64,0.42,,0.0,0.08,0.17,0.0
Marcos Senesi,3.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0
Marcus Bettinelli,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Myers-Harness,10.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Rashford,14.0,MID,0.0,0.0,0.0,0.4,0.0,0.0,0.18,0.07,0.0,0.23,0.0,0.25,0.44,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.06,0.0,0.0,,0.54,0.63,0.12,0.0,,0.0,0.0,0.0,0.0
Marcus Tavernier,3.0,MID,0.42,0.84,0.66,0.1,0.02,0.04,0.14,0.2,0.04,0.06,0.0,0.02,0.08,0.46,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.07,0.1,0.01,0.07,0.45,0.16,0.0,0.0,0.0,0.04,0.0,0.1,0.01,0.02,0.17
Mario Lemina,20.0,MID,0.0,0.05,0.0,0.46,0.19,0.01,0.22,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.27,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Flekken,4.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
