name,team,position,gw1_expected_assists,gw2_expected_assists,gw3_expected_assists,gw4_expected_assists,gw5_expected_assists,gw6_expected_assists,gw7_expected_assists,gw8_expected_assists,gw9_expected_assists,gw10_expected_assists,gw11_expected_assists,gw12_expected_assists,gw13_expected_assists,gw14_expected_assists,gw15_expected_assists,gw16_expected_assists,gw17_expected_assists,gw18_expected_assists,gw19_expected_assists,gw20_expected_assists,gw21_expected_assists,gw22_expected_assists,gw23_expected_assists,gw24_expected_assists,gw25_expected_assists,gw26_expected_assists,gw27_expected_assists,gw28_expected_assists,gw29_expected_assists,gw30_expected_assists,gw31_expected_assists,gw32_expected_assists,gw33_expected_assists,gw34_expected_assists,gw35_expected_assists,gw36_expected_assists,gw37_expected_assists,gw38_expected_assists
NÃ©lson Cabral Semedo,20.0,DEF,0.0,0.0,0.04,0.09,0.01,0.01,0.12,0.09,0.01,0.04,0.05,0.18,0.01,0.0,0.01,0.02,0.07,0.1,0.01,0.0,0.06,0.02,0.04,0.0,0.01,0.1,0.05,0.02,0.01,0.04,0.06,0.05,0.02,0.08,0.0,0.19,0.01,0.09
Odeluga Offiah,5.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odsonne Edouard,7.0,FWD,0.02,0.01,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Odysseas Vlachodimos,15.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ola Aina,16.0,DEF,0.02,0.09,0.11,0.01,0.0,0.31,0.09,0.04,0.02,0.03,0.06,0.01,0.01,0.28,0.05,0.01,0.01,0.01,0.0,0.01,0.02,0.1,0.02,0.03,0.02,0.07,0.01,0.02,0.01,0.02,0.0,0.0,0.0,0.32,0.06,0.03,0.01,0.34
Olabade Aluko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oleksandr Zinchenko,1.0,DEF,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.03,0.11,,0.01,0.0,0.0,0.25
Oliver Glasner,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Oliver Skipp,18.0,MID,0.0,0.0,0.02,0.18,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.02,0.0,0.0,0.0
Oliwier Zych,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Ollie Scarles,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.09,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Ollie Watkins,2.0,FWD,0.0,0.0,0.01,0.07,0.06,0.13,0.06,0.0,0.23,0.0,0.01,0.02,0.04,0.03,0.41,0.01,0.0,0.0,0.15,0.07,0.05,0.0,0.04,0.0,0.04,0.0,0.03,0.01,,0.01,0.0,0.0,0.07,,0.01,0.02,0.37,0.02
Omar Marmoush,,,,,,,,,,,,,,,,,,,,,,,,,0.09,0.33,0.16,0.11,0.02,0.01,0.15,0.04,0.02,0.26,0.07,,0.03,0.0,0.24,0.02
Omar Richards,16.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Omari Giraud-Hutchinson,10.0,MID,0.02,0.0,0.02,0.0,0.21,0.02,0.02,0.13,0.0,0.51,0.05,0.04,0.01,0.01,0.11,0.04,0.01,0.02,0.08,0.0,0.01,0.03,0.01,0.05,0.1,0.08,0.03,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.12,0.42,0.22,0.06
Omari Kellyman,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orel Mangala,,,,,,0.0,0.06,0.01,0.0,0.0,0.01,0.02,0.36,0.01,0.0,0.02,,0.01,0.0,0.01,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oscar Bobb,13.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,,0.0,0.0,0.0,0.0
Pablo Sarabia,20.0,MID,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.01,0.04,0.01,0.26,0.01,0.03,0.03,0.04,0.01,0.0,0.74,0.13,0.0,0.01,0.01,0.01,0.06,0.0
Pape Matar Sarr,18.0,MID,0.04,0.0,0.08,0.01,0.02,0.0,0.0,0.01,0.02,0.09,0.05,0.02,0.01,0.03,0.01,0.03,0.01,0.03,0.0,0.01,0.0,0.03,0.0,0.0,0.04,0.0,0.01,0.06,0.0,0.01,0.0,0.0,0.04,0.01,0.1,0.0,0.0,0.01
Paris Maghoma,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pascal GroÃ,5.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Dorgu,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06,0.02,0.0,0.0,0.0,0.6,0.32,0.01,0.01,0.02,0.01,0.03,0.05,0.14
Patson Daka,11.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01
Pau Torres,2.0,DEF,0.01,0.01,0.0,0.04,0.02,0.02,0.01,0.02,0.01,0.02,0.07,0.03,0.01,0.0,0.04,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.01,0.0,0.07,0.0
Paul Onuachu,17.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.01,0.0,0.01,0.06,0.02,0.09,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
Pedro Cardoso de Lima,20.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pedro Lomba Neto,6.0,MID,0.16,0.05,0.02,0.03,0.02,0.09,0.04,0.09,0.27,0.01,0.52,0.0,0.05,0.0,0.34,0.0,0.03,0.1,0.0,0.08,0.0,0.08,0.01,0.08,0.02,0.5,0.24,0.14,0.06,0.08,0.05,0.63,0.1,0.05,0.41,0.06,0.05,0.01
Pedro Porro,18.0,DEF,0.32,0.11,0.17,0.07,0.03,0.09,0.19,0.15,0.11,0.02,0.17,0.01,0.07,0.0,0.18,0.01,0.15,0.06,0.17,0.25,0.05,0.04,0.52,0.01,0.15,0.0,0.35,0.2,0.0,0.01,0.26,0.0,0.35,0.0,0.0,0.38,0.0,0.06
Pep Guardiola,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Pervis EstupiÃ±Ã¡n,5.0,DEF,0.0,0.0,0.07,0.0,0.17,0.03,0.08,0.0,0.08,0.02,0.29,0.0,0.36,0.01,0.03,0.2,0.18,0.03,0.0,0.01,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.04,0.14,0.02,0.08,0.2,0.04,0.02,0.02,0.19,0.0
Phil Foden,13.0,MID,0.01,0.0,0.0,0.0,0.24,0.12,0.44,0.27,0.72,0.69,0.28,0.04,0.02,0.0,0.0,0.25,0.04,0.71,0.4,0.03,0.36,0.06,0.02,0.06,0.19,0.05,0.01,0.11,0.0,0.0,0.01,0.0,0.0,,0.0,0.2,0.0,0.0
Philip Billing,3.0,MID,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.33,0.41,0.03,0.01,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pierre-Emile HÃ¸jbjerg,18.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radu DrÄguÈin,18.0,DEF,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.01,0.01,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Raheem Sterling,6.0,MID,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.02,0.0,0.01,0.06,0.12,0.04,0.0,0.0,0.0,0.01,0.0,0.06,,0.01,0.0,0.0,0.01
RamÃ³n Sosa,,,,0.0,0.06,0.0,0.0,0.01,0.0,0.06,0.05,0.01,0.01,0.08,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rasmus HÃ¸jlund,14.0,FWD,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.02,0.02,0.02,0.08,0.0,0.0,0.02,0.2,0.17,0.02,0.02,0.0,0.17,0.0,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.03,0.0,0.02,0.01,0.01,0.0,0.01,0.0,0.24
Rayan AÃ¯t-Nouri,20.0,DEF,0.02,0.16,0.02,0.03,0.02,0.02,0.22,0.0,0.01,0.02,0.08,0.01,0.03,0.06,0.09,0.21,0.0,0.03,0.22,0.02,0.13,0.09,0.01,0.0,0.1,0.01,0.06,0.14,0.01,0.14,0.63,0.73,0.0,0.22,0.01,0.04,0.26,0.13
RaÃºl JimÃ©nez,9.0,FWD,0.0,0.0,0.0,0.04,0.01,0.03,0.79,0.0,0.24,0.01,0.18,0.01,0.01,0.0,0.01,0.0,0.02,0.0,0.0,0.01,0.05,0.12,0.0,0.04,0.08,0.07,0.0,0.0,0.03,0.02,0.03,0.05,0.01,0.05,0.06,0.06,0.04,0.0
Reece James,6.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.04,0.0,0.17,0.02,0.02,0.0,0.0,0.03,0.0,0.24,0.0,0.04,0.0,0.0,0.02,0.24,0.01
Reece Welch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Reiss Nelson,1.0,MID,0.0,0.0,0.0,0.01,0.05,0.01,0.17,0.11,0.04,0.11,0.09,0.12,0.22,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Remi Matthews,7.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Remy Rees-Dottin,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Renato Palma Veiga,6.0,MID,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rhys Williams,12.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ricardo Barbosa Pereira,11.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Riccardo Calafiori,1.0,DEF,0.0,0.0,0.0,0.0,0.0,0.28,0.12,0.01,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.1,0.01,0.0,0.0,0.01,0.0,0.0,0.04,0.03,0.05,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.01,0.0
Richarlison de Andrade,18.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0
Rico Henry,4.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
Rico Lewis,13.0,DEF,0.01,0.06,0.09,0.02,0.0,0.02,0.04,0.12,0.05,0.07,0.02,0.03,0.04,0.0,0.03,0.0,0.06,0.08,0.02,0.03,0.0,0.01,0.0,0.0,0.02,0.07,0.0,0.01,0.02,0.0,0.0,0.02,0.0,,0.01,0.06,0.0,0.0
Rob Holding,7.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Robert SÃ¡nchez,6.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Robin Olsen,2.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Rodrigo 'Rodri' Hernandez,13.0,MID,0.0,0.0,0.0,0.08,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Rodrigo Bentancur,18.0,MID,0.04,0.0,0.02,0.04,0.02,0.04,0.01,0.01,0.01,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.18,0.0,0.0,0.0,0.02,0.19,0.04,0.01,0.01,0.04,0.05,0.09,0.01,0.02,0.06,0.0,0.0,0.0,0.0,0.02
Rodrigo Martins Gomes,20.0,MID,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.35,0.18,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.05,0.01
Rodrigo Muniz Carvalho,9.0,FWD,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.08,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romain Esse,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.03,0.28,0.0
Romain Faivre,3.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Roman Dixon,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Romelu Lukaku Bolingoli,6.0,FWD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RomÃ©o Lavia,6.0,MID,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.03,0.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.0,0.0
Ronnie Edwards,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ross Barkley,2.0,MID,0.0,0.01,0.05,0.04,0.01,0.0,0.07,0.01,0.01,0.0,0.0,0.09,0.0,0.0,0.07,0.01,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.01,,0.0,0.0,0.0,0.01
Ross Stewart,17.0,FWD,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
Ruairi McConville,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruben Filipe Marques Diogo Amorim,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ruud van Nistelrooij,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Christie,3.0,MID,0.01,0.03,0.02,0.06,0.03,0.01,0.03,0.02,0.07,0.01,0.53,0.0,0.02,0.08,0.28,0.38,0.11,0.03,0.03,0.12,0.01,0.02,0.04,0.28,0.26,0.01,0.01,0.14,0.11,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Fraser,15.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Gravenberch,12.0,MID,0.39,0.05,0.07,0.05,0.09,0.04,0.36,0.0,0.07,0.03,0.02,0.21,0.04,0.01,,0.06,0.02,0.29,0.05,0.31,0.07,0.17,0.29,0.01,0.22,0.0,0.01,0.09,,0.05,0.02,0.06,0.05,0.02,0.0,0.01,0.01,0.23
Ryan Manning,17.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.01,0.24,0.18,0.0,0.09,0.01,0.02,0.67,0.0,0.1,0.0,0.0,0.0,0.06,0.05,0.0,0.08,0.0,0.15,0.01,0.24,0.31,0.02,0.03,0.08,0.18,0.11,0.0,0.0,0.0
Ryan Sessegnon,9.0,DEF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.1,0.07,0.06,0.03,0.01,0.21,0.08,0.03,0.0,0.28
Ryan Trevitt,4.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ryan Yates,16.0,MID,0.03,0.0,0.02,0.0,0.0,0.16,0.0,0.04,0.01,0.02,0.03,0.01,0.01,0.0,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.01,0.0,0.0,0.01,0.0,0.01,0.0,0.0
RÃºben Gato Alves Dias,13.0,DEF,0.0,0.05,0.02,0.0,0.34,0.04,0.04,0.13,0.06,0.0,0.0,0.0,0.01,0.02,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.01,0.03,0.02,0.04,0.03,0.03,0.02,,0.01,0.16,0.01,0.05
Salah-Eddine Oulad M'hand,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
Sam Johnstone,7.0,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sam Morsy,10.0,MID,0.08,0.0,0.12,0.14,0.12,0.02,0.04,0.05,0.0,0.07,0.04,0.05,0.04,0.04,0.05,0.02,0.03,0.0,0.01,0.02,0.0,0.02,0.0,0.04,0.0,0.01,0.02,0.0,0.0,0.01,0.03,0.01,0.03,0.01,0.01,0.02,0.29,0.07
Sam Szmodics,10.0,MID,0.02,0.0,0.01,0.0,0.0,0.02,0.0,0.06,0.02,0.0,0.0,0.01,0.0,0.0,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01
Sammy Braybrooke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
Samuel Amissah,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Amo-Ameyaw,17.0,MID,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Edozie,17.0,MID,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Samuel Iling-Junior,2.0,MID,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
